           SrcAddr        Dur   sMeanPktSz     SrcBytes       AckDat  SrcLoad  DstLoad   dMeanPktSz  Dport 
       192.168.0.3   0.200362    59.500000          119     0.000000 2395.66* 0.000000    65.000000 4070
       192.168.0.3   0.189254   123.000000          123     0.000000 0.000000 0.000000    60.000000 1119
       192.168.0.3   0.020164    54.000000           54     0.000000 0.000000 0.000000    60.000000 5228
       192.168.0.3   2.741651    92.000000         3312     0.000000 9395.79* 0.000000     0.000000 netbi*
       192.168.0.3   4.496178    73.300888         8283     0.000000 14607.9* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   4.495852    92.785713        10392     0.000000 18328.0* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   0.415056    84.000000          168     0.000000 1619.05* 0.000000     0.000000 hostm*
       192.168.0.3   0.415024    64.000000          128     0.000000 1233.66* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414782    84.000000          168     0.000000 1620.12* 0.000000     0.000000 hostm*
       192.168.0.3   0.414783    64.000000          128     0.000000 1234.38* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414448    84.000000          168     0.000000 1621.43* 0.000000     0.000000 hostm*
       192.168.0.3   0.414433    64.000000          128     0.000000 1235.42* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414265    84.000000          168     0.000000 1622.15* 0.000000     0.000000 hostm*
       192.168.0.3   0.414252    64.000000          128     0.000000 1235.96* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415499    84.000000          168     0.000000 1617.33* 0.000000     0.000000 hostm*
       192.168.0.3   0.415483    64.000000          128     0.000000 1232.30* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415309    84.000000          168     0.000000 1618.07* 0.000000     0.000000 hostm*
       192.168.0.3   0.415304    64.000000          128     0.000000 1232.83* 0.000000     0.000000 hostm*
       192.168.0.3   2.877555   631.900024         6319     0.000000 15813.4* 8924.24*   321.000000 443
       192.168.0.3   0.023950    76.000000           76     0.000000 0.000000 0.000000   121.000000 domain
       192.168.0.3   0.253467   153.750000         1230     0.000062 33992.5* 139568.*   552.666687 5228
fe80::1d85:84de:a*   0.414436    84.000000          168     0.000000 1621.48* 0.000000     0.000000 hostm*
       192.168.0.3   0.414412    64.000000          128     0.000000 1235.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414080    84.000000          168     0.000000 1622.87* 0.000000     0.000000 hostm*
       192.168.0.3   0.414077    64.000000          128     0.000000 1236.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.415176    84.000000          168     0.000000 1618.59* 0.000000     0.000000 hostm*
       192.168.0.3   0.415150    64.000000          128     0.000000 1233.28* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414973    84.000000          168     0.000000 1619.38* 0.000000     0.000000 hostm*
       192.168.0.3   0.414962    64.000000          128     0.000000 1233.84* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414871    84.000000          168     0.000000 1619.78* 0.000000     0.000000 hostm*
       192.168.0.3   0.414836    64.000000          128     0.000000 1234.22* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.414513    84.000000          168     0.000000 1621.17* 0.000000     0.000000 hostm*
       192.168.0.3   0.414498    64.000000          128     0.000000 1235.22* 0.000000     0.000000 hostm*
       192.168.0.3   3.018885   211.000000          844     0.000000 1677.44* 0.000000     0.000000 1900
       192.168.0.3   0.147536    54.000000         5238     0.000000 1895407* 281097.*  1493.804199 https
       192.168.0.3   0.118184   151.272720         4992     0.000046 327692.* 5987477*  1404.015625 https
fe80::1d85:84de:a*   0.413356    84.000000          168     0.000000 1625.71* 0.000000     0.000000 hostm*
       192.168.0.3   0.413311    64.000000          128     0.000000 1238.77* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.413077    84.000000          168     0.000000 1626.81* 0.000000     0.000000 hostm*
       192.168.0.3   0.413066    64.000000          128     0.000000 1239.51* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412747    84.000000          168     0.000000 1628.11* 0.000000     0.000000 hostm*
       192.168.0.3   0.412709    64.000000          128     0.000000 1240.58* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412514    84.000000          168     0.000000 1629.03* 0.000000     0.000000 hostm*
       192.168.0.3   0.412490    64.000000          128     0.000000 1241.24* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410962    84.000000          168     0.000000 1635.18* 0.000000     0.000000 hostm*
       192.168.0.3   0.410936    64.000000          128     0.000000 1245.93* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410781    84.000000          168     0.000000 1635.90* 0.000000     0.000000 hostm*
       192.168.0.3   0.410756    64.000000          128     0.000000 1246.48* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410442    84.000000          168     0.000000 1637.25* 0.000000     0.000000 hostm*
       192.168.0.3   0.410415    64.000000          128     0.000000 1247.51* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410311    84.000000          168     0.000000 1637.78* 0.000000     0.000000 hostm*
       192.168.0.3   0.410304    64.000000          128     0.000000 1247.85* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410144    84.000000          168     0.000000 1638.44* 0.000000     0.000000 hostm*
       192.168.0.3   0.410139    64.000000          128     0.000000 1248.35* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.409876    84.000000          168     0.000000 1639.52* 0.000000     0.000000 hostm*
       192.168.0.3   0.409855    64.000000          128     0.000000 1249.22* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422066    84.000000          168     0.000000 1592.16* 0.000000     0.000000 hostm*
       192.168.0.3   0.422039    64.000000          128     0.000000 1213.15* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421804    84.000000          168     0.000000 1593.15* 0.000000     0.000000 hostm*
       192.168.0.3   0.421782    64.000000          128     0.000000 1213.89* 0.000000     0.000000 hostm*
       192.168.0.3   0.230179    55.000000           55     0.000000 0.000000 0.000000    66.000000 kerbe*
       192.168.0.3   4.664600    54.000000         1782     0.000000 12193.9* 2963.59*   203.138885 https
       192.168.0.3   3.047689   305.000000         1220     0.000000 2401.81* 0.000000     0.000000 54915
fe80::1d85:84de:a*   0.310357    90.000000          630     0.000000 13919.4* 0.000000     0.000000 0x0000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
fe80::1d85:84de:a*   0.000000    87.000000           87     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    67.000000           67     0.000000 0.000000 0.000000     0.000000 hostm*
       192.168.0.3   0.000000    54.000000           54     0.000000 0.000000 0.000000     0.000000
       192.168.0.3   2.157591    70.275864         6114     0.000000 22410.1* 0.000000     0.000000 mdns
fe80::1d85:84de:a*   2.157316    90.282356         7674     0.000000 28123.8* 0.000000     0.000000 mdns
       192.168.0.3   0.020914    54.000000           54     0.000062 0.000000 0.000000    60.000000 5228
       192.168.0.3   1.004419   211.000000          422     0.000000 1680.57* 0.000000     0.000000 1900
       192.168.0.3   0.787470    92.000000         2208     0.000000 21496.6* 0.000000     0.000000 netbi*
fe80::1d85:84de:a*   0.412370    84.000000          168     0.000000 1629.60* 0.000000     0.000000 hostm*
       192.168.0.3   0.412378    64.000000          128     0.000000 1241.57* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412230    84.000000          168     0.000000 1630.15* 0.000000     0.000000 hostm*
       192.168.0.3   0.412198    64.000000          128     0.000000 1242.12* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411261    84.000000          168     0.000000 1633.99* 0.000000     0.000000 hostm*
       192.168.0.3   0.411252    64.000000          128     0.000000 1244.97* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411141    84.000000          168     0.000000 1634.47* 0.000000     0.000000 hostm*
       192.168.0.3   0.411133    64.000000          128     0.000000 1245.33* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410725    84.000000          168     0.000000 1636.13* 0.000000     0.000000 hostm*
       192.168.0.3   0.410713    64.000000          128     0.000000 1246.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.410536    84.000000          168     0.000000 1636.88* 0.000000     0.000000 hostm*
       192.168.0.3   0.410531    64.000000          128     0.000000 1247.16* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423294    84.000000          168     0.000000 1587.54* 0.000000     0.000000 hostm*
       192.168.0.3   0.423262    64.000000          128     0.000000 1209.65* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.423001    84.000000          168     0.000000 1588.64* 0.000000     0.000000 hostm*
       192.168.0.3   0.422997    64.000000          128     0.000000 1210.41* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412645    84.000000          168     0.000000 1628.51* 0.000000     0.000000 hostm*
       192.168.0.3   0.412595    64.000000          128     0.000000 1240.92* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412337    84.000000          168     0.000000 1629.73* 0.000000     0.000000 hostm*
       192.168.0.3   0.412316    64.000000          128     0.000000 1241.76* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412162    84.000000          168     0.000000 1630.42* 0.000000     0.000000 hostm*
       192.168.0.3   0.412149    64.000000          128     0.000000 1242.26* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411949    84.000000          168     0.000000 1631.26* 0.000000     0.000000 hostm*
       192.168.0.3   0.411937    64.000000          128     0.000000 1242.90* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411571    84.000000          168     0.000000 1632.76* 0.000000     0.000000 hostm*
       192.168.0.3   0.411550    64.000000          128     0.000000 1244.07* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411355    84.000000          168     0.000000 1633.62* 0.000000     0.000000 hostm*
       192.168.0.3   0.411333    64.000000          128     0.000000 1244.73* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422837    84.000000          168     0.000000 1589.26* 0.000000     0.000000 hostm*
       192.168.0.3   0.422786    64.000000          128     0.000000 1211.01* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.422559    84.000000          168     0.000000 1590.31* 0.000000     0.000000 hostm*
       192.168.0.3   0.422544    64.000000          128     0.000000 1211.70* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421773    84.000000          168     0.000000 1593.27* 0.000000     0.000000 hostm*
       192.168.0.3   0.421754    64.000000          128     0.000000 1213.97* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.421434    84.000000          168     0.000000 1594.55* 0.000000     0.000000 hostm*
       192.168.0.3   0.421412    64.000000          128     0.000000 1214.96* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412886    84.000000          168     0.000000 1627.56* 0.000000     0.000000 hostm*
       192.168.0.3   0.412856    64.000000          128     0.000000 1240.14* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412730    84.000000          168     0.000000 1628.18* 0.000000     0.000000 hostm*
       192.168.0.3   0.412708    64.000000          128     0.000000 1240.58* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412393    84.000000          168     0.000000 1629.51* 0.000000     0.000000 hostm*
       192.168.0.3   0.412366    64.000000          128     0.000000 1241.61* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.412181    84.000000          168     0.000000 1630.35* 0.000000     0.000000 hostm*
       192.168.0.3   0.412161    64.000000          128     0.000000 1242.23* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411892    84.000000          168     0.000000 1631.49* 0.000000     0.000000 hostm*
       192.168.0.3   0.411896    64.000000          128     0.000000 1243.03* 0.000000     0.000000 hostm*
fe80::1d85:84de:a*   0.411689    84.000000          168     0.000000 1632.30* 0.000000     0.000000 hostm*
       192.168.0.3   0.411698    64.000000          128     0.000000 1243.63* 0.000000     0.000000 hostm*
